ticker,company_name,company_name_jp,sector,industry,country,website,business_summary,employees,market_cap,currency,exchange,current_price,previous_close,method,datadate
4069,BlueMeme Inc.,BLUEMEME INC,Technology,Software - Application,Japan,https://www.bluememe.jp,"BlueMeme Inc. engages in the low code technology and DX business with a focus on agile methods in Japan. The company develops and sells MarkLogic, a multi-model database; Workato, an integration platform that realizes automation of various workflows that require collaboration between multiple applications with low code; Omnext, a source code analysis tool, which enhances the quality and maintainability of OutSystems applications; Softools, a no-code development platform that allows business users to develop even complex Excel spreadsheets by replacing them with web applications; Outsystems; MABL, an AI-based test automation platform, which enables low-code automatic testing of workflows, visuals, APIs, browser compatibility, etc.; AGILE-DX, a no-code BPM business applications; and document automatic generation services. It also provides services, including business architecture and consulting, agile development project management, low code system contract development, training and education of low code engineers, and sales and support of software products. BlueMeme Inc. was incorporated in 2006 and is headquartered in Tokyo, Japan.",166.0,6953074688.0,JPY,JPX,2091.0,2115.0,yfinance,2025-10-24
4068,Basis Corporation,BASIS CORPORATION,Technology,Information Technology Services,Japan,https://www.basis-corp.jp,"Basis Corporation, an infrastructure technology company, engages in the construction and operation of information and communication infrastructure centered on mobile phones. It provides services, such as design, construction, operation, and maintenance for communications infrastructure, as well as various project support services to telecommunications, electricity, gas, and other infrastructure providers. The company also offers mobile engineering services for a chain of communication infrastructure construction, which includes mobile phone infrastructure, network construction, operation monitoring, and maintenance; and area design, station location, and construction. In addition, it provides IoT engineering services, such as installation, replacement, operation and monitoring, and network construction of IoT devices. The company serves telecommunications carriers, communication equipment manufacturers, electric power companies, and gas companies. Basis Corporation was incorporated in 2000 and is headquartered in Tokyo, Japan.",581.0,3220192000.0,JPY,JPX,1728.0,1701.0,yfinance,2025-10-24
4064,"Nippon Carbide Industries Co., Inc.",NIPPON CARBIDE INDUSTRIES CO IN,Basic Materials,Specialty Chemicals,Japan,https://www.carbide.co.jp,"Nippon Carbide Industries Co., Inc. engages in the electronic and functional products, and films and sheetings business in Japan, Asia, and internationally. It offers functional chemicals, such as electronic materials, coating materials, agrochemicals, metal surface treatment agents, pharmaceutical products, and biochemistry; and functional polymers, including thickening and adhesive agents, resin for dyes and coating materials, and melamine resin for tableware, as well as treating fibers, paper, etc. The company also provides semiconductor mold cleaners and conditioners; and ceramic substrates, such as alumina substrates, thick-film printing substrates, and green sheetings. In addition, it offers marking films, laser markable labels, and packaging materials; graphic and 3D-emblem stickers; retroreflective sheetings, aluminum connected sign substrates, and aerial display reflectors. Nippon Carbide Industries Co., Inc. was incorporated in 1935 and is headquartered in Tokyo, Japan.",3312.0,20043993088.0,JPY,JPX,2152.0,2149.0,yfinance,2025-10-24
4063,"Shin-Etsu Chemical Co., Ltd.",SHIN-ETSU CHEMICAL CO,Basic Materials,Chemicals,Japan,https://www.shinetsu.co.jp,"Shin-Etsu Chemical Co., Ltd. provides infrastructure, electronics, and functional materials in Japan. The company operates through Infrastructure Materials, Functional Materials, Electronics Materials, and Processing & Specialized Services segments. It offers polyvinyl chloride resin, caustic soda, methanol, chloromethanes, and polyvinyl alcohol; and semiconductor silicon, rare earth magnets, semiconductor encapsulating materials, LED packaging materials, photoresists, photomask blanks, and synthetic quartz products. The company also sells silicones, cellulose derivatives, silicon metal, synthetic pheromones, vinyl chloride-vinyl acetate copolymer, liquid fluoroelastomers, pellicles, and silicon anode material for lithium-ion batteries. In addition, it is involved in the processed plastics; export of technologies and plants; export and import of products; and engineering activities. The company was formerly known as Shin-Etsu Nitrogen Fertilizer Co., Ltd. and changed its name to Shin-Etsu Chemical Co., Ltd. in 1940. Shin-Etsu Chemical Co., Ltd. was incorporated in 1926 and is headquartered in Tokyo, Japan.",27129.0,9170797461504.0,JPY,JPX,4896.0,4900.0,yfinance,2025-10-24
4062,"Ibiden Co.,Ltd.",IBIDEN CO LTD,Technology,Electronic Components,Japan,https://www.ibiden.com,"Ibiden Co.,Ltd., together with its subsidiaries, manufactures and sells electronic and ceramics products in Japan, Asia, North America, and internationally. The company offers printed circuit boards; plastic packaging; and integrated circuit package substrates used as microprocessor units for personal computers and data centers, as well as graphic processing units for AI and vehicles. It also provides diesel particulate filter substrates for passenger cars mounted with diesel engines, buses, and tracks; substrate holding mats for automobiles, construction machinery, and agricultural equipment; high temperature insulating wools for heat processing devices in energy industrial facilities, molten metal casting apparatuses, fuel cells, and high-heat part insulating materials for combustion devices; graphite specialty for single crystal pulling apparatuses for silicon and SiC, auto and aviation electric discharge machining electrode, and industrial materials for continuous casting and industrial furnaces; and special carbon products, fine ceramic products, and ceramic fines. In addition, the company is involved in construction; production of building materials, including decorative interior laminates, as well as bars and food; synthetic resin processing; agricultural and livestock products; maintenance service; marine product processing; sale of petroleum products; information services; environmental engineering technology; medical software package development; sale of information and communication terminals; sale of welfare vehicles; LP gas; styrol automotive components; and electrode for high-precision electric discharge machining. The company was formerly known as Ibigawa Electric Power Co., Ltd. and changed its name to Ibiden Co.,Ltd. in November 1982. Ibiden Co.,Ltd. was incorporated in 1912 and is headquartered in Ogaki, Japan.",11168.0,1446363529216.0,JPY,JPX,10360.0,9665.0,yfinance,2025-10-24
4061,Denka Company Limited,DENKA COMPANY LIMITED,Basic Materials,Chemicals,Japan,https://www.denka.co.jp,"Denka Company Limited manufactures and sells organic and inorganic, electronic material, pharmaceutical, and resin-related products in Japan, rest of Asia, and internationally. It operates through Electronic & Innovative Products; Life Innovation; Elastomers & Infrastructure Solutions; Polymer Solutions; and Other Business segments. The Electronic & Innovative Products segment manufactures and sells electronic packaging materials, fine and functional ceramics, fused silica, acetylene black, electronic circuit substrates, industrial tapes, functional films, spherical alumina, electrical constructional materials, adhesives, adhesive and electrical tapes, monosilane gas, and semiconductor processing materials. Its Life Innovation segment develops influenza vaccines, antigen testing kits, diagnostic reagents, and oncolytic virus agents. The Elastomers & Infrastructure Solutions segment produces functional elastomers, such as chloroprene rubber; cement; special cement additives; fire resistant and environmental materials; construction chemicals; alumina fibers; fused phosphate fertilizers, as well as humic acid magnesium and liquid fertilizers; calcium carbide; and polyethylene corrugated pipes. Its Polymer Solutions segment consisting of styrene monomers, polystyrene and ABS resins, transparent and heat-resistant resins, resins for shrink labels, food packaging sheets and films, synthetic fibers for wigs, POVAL, and CLEAREN. The Other Business segment engages in plant engineering and trading businesses. The company was formerly known as Denki Kagaku Kogyo Kabushiki Kaisha and changed its name to Denka Company Limited in October 2015. Denka Company Limited was incorporated in 1915 and is headquartered in Chuo, Japan.",6542.0,200789426176.0,JPY,JPX,2330.0,2309.5,yfinance,2025-10-24
4060,rakumo Inc.,RAKUMO INC,Technology,Software - Application,Japan,https://rakumo.com,"rakumo Inc. develops and markets cloud extension tools in Japan. The company offers products, including rakumo for Google Workspace, a cloud-based business platform tool for calendar and address book sharing, electronic approval system, electronic bulletin board, expense settlement system, and time attendance management system. It also provides rakumo for Salesforce that synchronizes and link with Salesforce calendar, as well as connect with client and sales data; and gamba!, an in-house SNS-type daily report app for daily reports, labor productivity, and internal communication. In addition, the company offers SmartVisionIR for video production and distribution activities. Further, it sells information and communication devices, and software products; and provides support services. rakumo Inc. was incorporated in 2004 and is headquartered in Tokyo, Japan.",96.0,6794700800.0,JPY,JPX,1168.0,1179.0,yfinance,2025-10-24
405A,"Koyama Miraie Co.,Ltd",KOYAMA MIRAIE CO LTD,Consumer Cyclical,Auto & Truck Dealerships,Japan,https://www.koyama-miraie.co.jp,"Koyama Miraie Co.,Ltd engages in the purchase and sale of used cars. The company was incorporated in 2003 and is based in Fuji, Japan.",,700000000.0,JPY,JPX,3500.0,3500.0,yfinance,2025-10-24
4059,"Magmag, Inc.",MAGMAG INC,Communication Services,Internet Content & Information,Japan,https://www.mag2.co.jp,"Magmag, Inc. engages in the development and operation of content distribution platform in Japan. It is also involved in the planning, development, and operation of Internet media. Magmag, Inc. was founded in 1997 and is based in Tokyo, Japan. Magmag, Inc. operates as a subsidiary of AirTrip Corp.",19.0,1607222784.0,JPY,JPX,571.0,571.0,yfinance,2025-10-24
4058,"Toyokumo, Inc.",TOYOKUMO INC,Technology,Software - Application,Japan,https://toyokumo.co.jp,"Toyokumo, Inc., a service company, engages in the development and provision of cloud and new services in Japan. It offers Group scheduler that enables coordination of schedules with external partners; safety confirmation system that enables discussions and instructions during an emergency; FormBridge, a service to create forms to be published online; kViewer, a linked service for publishing data; kMailer, an email sending system; PrintCreator, a service that uses the data registered in the kintone application to print out ledger sheets; DataCollect, a service that enables users to collect, calculate, and process information across multiple apps; and kBackup, a service for conserving data. Toyokumo, Inc. was incorporated in 2010 and is headquartered in Tokyo, Japan.",73.0,33748686848.0,JPY,JPX,3080.0,3100.0,yfinance,2025-10-24
4057,"Interfactory, Inc.",INTERFACTORY INC,Communication Services,Internet Content & Information,Japan,https://www.interfactory.co.jp,"Interfactory, Inc. engages in the cloud commerce platform business in Japan. It offers ebisumart, a cloud commerce platform system that allows users to build an e-commerce (EC) site; ebisumart zero, a cloud commerce platform that allows users to build EC sites for small starts; ebisu commerce, a commerce platform for large-scale EC sites; and ebisu growth, a service that provides end-to-end support for the growth of EC business. The company was incorporated in 2003 and is headquartered in Tokyo, Japan.",157.0,1847755264.0,JPY,JPX,458.0,463.0,yfinance,2025-10-24
4056,Neural Group Inc.,NEURAL GROUP INC,Technology,Information Technology Services,Japan,https://www.neural-group.com,"Neural Group Inc. offers AI and media services. The company provides DigiFlow for creation of smart city solutions, such as people, goods and security, mobility and moving vehicles, and infrastructure and facilities; and DigiPark, which provides parking lot operators, logistics facilities, real estate developers, commercial facilities, tourist facilities, SA/PA, and public parking lots with safety monitoring and guidance services. It also provides SIGN DIGI that provides AI signage services to commercial facilities, office buildings, and smart cities; RemoDesk, a service that ensures business security in a remote environment; and AI MD, an AI-driven fashion trend analysis service that offers information on fashion trends to analyze data from SNS sites, shopping sites, and other services. The company was formerly known as Neural Pocket Inc. and changed its name to Neural Group Inc. in June 2023. Neural Group Inc. was incorporated in 2018 and is headquartered in Tokyo, Japan.",219.0,9592493056.0,JPY,JPX,558.0,551.0,yfinance,2025-10-24
4055,T&S Group Inc.,T&S GROUP INC,Technology,Information Technology Services,Japan,https://www.tecsvc.co.jp,"T&S Group Inc., together with its subsidiaries, provides system development and operation/maintenance services in Japan. The company offers artificial intelligence (AI) software development solutions comprising software solutions for Hailo Edge AI processors, Generative AI-assisted software development support, AI algorithm research and development support, and AI software development services; system development solutions, including business and cloud applications, and medical and embedded systems development, as well as software acceleration solutions; and information technology (IT) infrastructure construction solutions, such as server and network design and construction services. It also provides system maintenance and operation solutions comprising migration support, version up, and maintenance and operation services; software engineering services, including IT support, infrastructure maintenance, and operation services, as well as information security services; and system verification solutions, such as on-premises and cloud applications verification, embedded system verification, and performance testing and test automation tools. The company was formerly known as T&S inc. and changed its name to T&S Group Inc. in June 2024. T&S Group Inc. was founded in 1985 and is headquartered in Yokohama, Japan.",332.0,9845328896.0,JPY,JPX,1299.0,1247.0,yfinance,2025-10-24
4054,"Japan PropTech Co.,Ltd.",JAPAN PROPTECH CO LTD,Technology,Software - Application,Japan,https://www.n-create.co.jp,"Japan PropTech Co.,Ltd. provides real estate operations support services in Japan. It operates Fudosan BB, a B-to-B property listing platform; and Electronic Rent Application to increase contact with real estate agents, as well as sells value added solutions. The company also offers various tools and services for brokers, such as promotion of its website, operation of web advertisement, and solutions related to real estate portal sites. In addition, it provides property management solutions. The company was formerly known as Nihon Jyoho Create Co.,Ltd. and changed its name to Japan PropTech Co.,Ltd. in September 2023. The company was incorporated in 1994 and is headquartered in Miyakonojo, Japan.",306.0,10072849408.0,JPY,JPX,727.0,719.0,yfinance,2025-10-24
4053,Sun* Inc.,SUN INC,Technology,Information Technology Services,Japan,https://sun-asterisk.com,"Sun* Inc. engages in the digital creative studio business in Japan. The company offers creative and engineering services, including creative and engineering support to Japanese clients for business idea creation, product development, and continuous product growth. It also provides talent platform services which provides IT talent introduction, dispatch, and recruitment services. Sun* Inc. was incorporated in 2013 and is headquartered in Tokyo, Japan.",2048.0,16598601728.0,JPY,JPX,436.0,438.0,yfinance,2025-10-24
4052,Ficha Inc.,FICHA INC,Technology,Software - Application,Japan,https://ficha.jp,"Ficha Inc. develops and sells image recognition software for car cameras. It provides object detection software for Advanced Driver Assistance System (ADAS); Driver Monitoring System (DMS), a system for monitoring the driver's driving condition with an in-vehicle camera to prevent dangerous driving and accidents; and privacy masking, a technology to detect a person's face, license plate, etc. The company also provides AI-OCR, a software that detects character areas from texts on various forms, as well as recognizes printed and handwritten characters; and various solutions for traffic monitoring, infrastructure control, people flow analysis, personal authentication, etc. Ficha Inc. was incorporated in 2005 and is headquartered in Tokyo, Japan.",31.0,1941386624.0,JPY,JPX,332.0,331.0,yfinance,2025-10-24
4051,"GMO Financial Gate, Inc.",GMO FINANCIAL GATE INC,Technology,Software - Infrastructure,Japan,https://gmo-fg.com,"GMO Financial Gate, Inc. provides cashless payment infrastructure in Japan. It offers multi payment terminals, embedded payment terminals, and processing center solutions. The company was incorporated in 1999 and is headquartered in Shibuya, Japan. GMO Financial Gate, Inc. operates as a subsidiary of GMO Payment Gateway, Inc.",123.0,50767130624.0,JPY,JPX,6150.0,6150.0,yfinance,2025-10-24
404A,,GLOBAL X JAPAN CO LTD GLOBAL X ,,,Japan,,,,,JPY,JPX,,1223.0,yfinance,2025-10-24
4047,"Kanto Denka Kogyo Co., Ltd.",KANTO DENKA KOGYO CO,Basic Materials,Specialty Chemicals,Japan,https://www.kantodenka.co.jp,"Kanto Denka Kogyo Co., Ltd., together with its subsidiaries, manufactures and sells various chemical products in Japan, rest of Asia, Europe, and America. It operates in five segments: Fundamental Chemicals; Fine Chemicals; Ferrochemicals Division; Commercial Business; and Facilities. The company offers fluorochemicals products, including carbon and silicon tetrafluoride; monofluoromethane; difluoromethane; trifluoromethane; hexafluoroethane; octafluoropropane; octafluorocyclobutane; hexafluro-1, 3-butadiene; sulfur and tungsten hexafluoride; nitrogen and chlorine trifluoride; carbonyl sulfide; and fluorochemical mix gases for semiconductors, liquid crystal and LCDs, optical fibers, and high-capacity transformers. It also provides lithium hexafluorophosphate and tetrafluoroborate for battery materials; and ferrochemicals, such as reprographic carriers and magnetite for printers and environmentally friendly carriers. In addition, the company offers inorganic products comprising liquid caustic soda, hydrochloric acid, sodium hypochlorite, and aluminum chloride; and organic products, which include trichloroethylene, perchloroethylene, vinylidene chloride, and cyclohexanol for paper and pulp, water treatment, cleaning of metal parts, and hydrofluorocarbon applications. Further, it engages in the provision of container maintenance and insurance agency services; manufacture, processing, and repair of chemical industrial equipment; and facility-related construction works. Kanto Denka Kogyo Co., Ltd. was incorporated in 1938 and is headquartered in Chiyoda, Japan.",1177.0,61192310784.0,JPY,JPX,1065.0,1050.0,yfinance,2025-10-24
4046,"Osaka Soda Co., Ltd.",OSAKA SODA CO LTD,Basic Materials,Specialty Chemicals,Japan,https://www.osaka-soda.co.jp,"Osaka Soda Co., Ltd. manufactures and sells basic and functional products in Asia, Europe, North America, and internationally. It offers caustic soda, hydrochloric acid, liquid chlorine, chlorine gas, sodium hypochlorite, sodium chlorite, sodium chlorate, caustic potash, hydrogen gas, epichlorohydrin, allyl chloride, etc.The company also provides Allyl Ethers; EPICHLOMER, an epichlorohydrin rubber; RACRESTER acrylic rubber; DAISO DAP, a diallyl phthalates; RADPAR, a non-phthalate allyl resin; CABRUS, polysulfide silane coupling agent; and electrodes, etc. In addition, it offers silica gel for HPLC DAISOGEL; analytical equipment; CAPCELL PAK, HPLC column; active pharmaceutical ingredients and intermediates; and optically active substances etc. Further, the company is involved in the sale, transportation, and storage of chemical products, consumer products, building materials, materials recycling etc.The company was formerly known as DAISO Co., Ltd. and changed its name to Osaka Soda Co., Ltd. in October 2015. Osaka Soda Co., Ltd. was incorporated in 1915 and is headquartered in Osaka, Japan.",1019.0,202910973952.0,JPY,JPX,1619.0,1615.0,yfinance,2025-10-24
4045,"Toagosei Co., Ltd.",TOAGOSEI CO LTD,Basic Materials,Chemicals,Japan,https://www.toagosei.co.jp,"Toagosei Co., Ltd. manufactures, distributes, and sells chemical products. The company operates through Commodity Chemicals, Polymer & Oligomer, Adhesive Material, Performance Chemicals, Plastics, and Other segments. It offers inorganic products, including liquid caustic soda, liquid chlorine, synthetic hydrochloric acid, sodium hypochlorite, caustic and super potash, sulfuric acid, sodium sulfite, potassium pyrophosphate, and copper oxide, as well as iron perchloride, hypochiorous acid, copper pyrophosphate, and copper potassium pyrophosphate solutions; chlorinated solvents, such as trichlorethylene and tetrachlorethylene; and ammonium sulfate and potassium bicarbonate fertilizers. The company provides acrylic monomers; acrylamide tertiary butyl sulfonic acid and ethylene carbonate; acrylic polymers, such as dispersants, thickeners, scale inhibitors, pressure sensitive adhesives, binders, paint vehicles, gelling agents, graft polymers, ARUFON, and macromonomers; and special polymers; solvent-free acrylic polymers; special acrylic monomers; polymer flocculants; and UV-curable resins. In addition, it offers instant glue, accessories, adhesives, silsesquioxane derivative, and powder paints; inorganic chemicals, such as liquid hydrogen chloride, and hexachlorodisilane, as well as potassium hydroxide and carbonate aqueous, and ferric chloride solutions; and inorganic functional materials, including environmental amenity and electronic materials. Further, the company provides industrial gases, such as oxygen, nitrogen, argon, hydrogen, carbon dioxide, and mixed gas; and products for the construction and civil engineering. It operates in Japan, the United States, China, Taiwan, Hong Kong, and internationally. The company was founded in 1933 and is headquartered in Minato-ku, Japan.",2609.0,166180896768.0,JPY,JPX,1549.0,1541.5,yfinance,2025-10-24
4044,"Central Glass Co., Ltd.",CENTRAL GLASS CO,Basic Materials,Specialty Chemicals,Japan,https://www.cgco.co.jp,"Central Glass Co., Ltd., together with its subsidiaries, engages in the chemical and glass businesses in Japan, Asia, Europe, and internationally. It offers glassware and automotive products, electronic materials, semiconductor, pharmaceuticals and agrochemicals, housing and industrial facilities, fluorine products, heat insulation materials, batteries, fertilizers, and other products. The company was formerly known as Ube Soda Industry Co., Ltd. and changed its name to Central Glass Co., Ltd. in 1963. Central Glass Co., Ltd. was incorporated in 1936 and is headquartered in Chiyoda, Japan.",3354.0,81664548864.0,JPY,JPX,3295.0,3265.0,yfinance,2025-10-24
4043,Tokuyama Corporation,TOKUYAMA CORP,Basic Materials,Specialty Chemicals,Japan,https://www.tokuyama.co.jp,"Tokuyama Corporation produces and sells various chemical products in Japan. It operates through Chemicals, Cement, Advanced Electronic Materials, Life Science, Environmental Business, and Others segments. The Chemicals segment offers caustic soda, soda ash, calcium chloride, sodium silicate cullet, sodium bicarbonate, purifeed, vinyl chloride monomer, polyvinyl chloride resin, propylene oxide, methylene chloride, polyrotaxanes, and chloroform. Its Cement segment provides cement, ready-mixed concrete as well as engages in the recycling and environment business. The Advanced Electronic Materials segment provides polycrystalline silicon; fumed silica and tetrachlorosilane; aluminum nitride; high-purity chemicals for electronics manufacturing and photoresist developer; and isopropyl alcohol. Its Life Science segment provides medical diagnosis systems, dental materials and photochromic materials, advanced pharmaceutical ingredients and intermediates, health foods, plastic lens-related materials for glasses, and microporous film. The Environment Business segment offers plastic window sashes, ion exchange membranes, as well as engages in waste gypsum board recycling activity. The company was formerly known as Tokuyama Soda Co., Ltd. and changed its name to Tokuyama Corporation in April 1994. Tokuyama Corporation was incorporated in 1918 and is headquartered in Tokyo, Japan.",5782.0,270440923136.0,JPY,JPX,3759.0,3733.0,yfinance,2025-10-24
4042,Tosoh Corporation,TOSOH CORP,Basic Materials,Chemicals,Japan,https://www.tosoh.com,"Tosoh Corporation manufactures and sells basic chemicals, petrochemicals, specialty products, and fine chemicals. The company provides advance materials, including battery materials, fabricated quartzware, silica glass, thin film depositions, and zeolites for catalysts and molecular sieves; and zirconia injection mold components and compounds, grinding and dispersion media, and fine beads and powders. It also offers chromatographic columns, and media and diagnostic systems; clinical diagnostic systems; Portland cement and blast-furnace slag cement; and caustic soda, vinyl chloride monomer, calcium hypochlorite, and sodium bicarbonate. In addition, the company provides ethylene, propylene, C4 fraction, cumene, and aromatic compounds; and ethyleneamines, bromine, hydrobromic acids, flame retardants, non-aqueous solvents, chelating agents, ethylene dichloride, and sodium styrenesulfonate. Further, it offers polymers, such as ethylene vinyl-acetate copolymers, adhesive polymers, low and high-density polyethylene products, synthetic rubbers, functional polymers, and polyvinyl chloride pastes; and polyurethanes (PU), including methylene diphenyl diisocyanate, hexamethylene diisocyanate, adhesives, coating resins, elastomers, polyisocyanates for PU paints, and polyols. It serves agriculture, automotive, building and construction, bulk commodities, communications, consumer goods, diagnostics, eco-business, electrical and electronics, food, medical, packaging, personal care, pharmaceuticals, photovoltaics, semiconductor, textiles and clothing, and transportation markets. The company was incorporated in 1935 and is headquartered in Chuo-ku, Japan.",14813.0,722664882176.0,JPY,JPX,2288.0,2278.0,yfinance,2025-10-24
4041,"Nippon Soda Co., Ltd.",NIPPON SODA CO LTD,Basic Materials,Chemicals,Japan,https://www.nippon-soda.co.jp,"Nippon Soda Co., Ltd., together with its subsidiaries, provides agri-business, pharmaceuticals, specialty chemicals, eco chemicals, and chlor-alkali products in Japan and internationally. The company offers agrichemicals, such as fungicides, insecticides, acaricides, and herbicides; pharmaceutical excipients, including hydroxypropyl cellulose, sodium stearyl fumarate, and diaminomaleonitrile; specialty chemicals, such as organic titanate, magnesium ethylate, liquid-1, 2-polybutadiene, o-tolidine diisocyanate, adhesive agents for film lamination, photoresist base resins, developers for thermal paper, epoxy catalyst, permethyl polysilane, and crown ethers; water treatment chemicals comprising calcium hypochlorite, uroliths remover, chelating agent for heavy metal, photo catalyst, bactericides, algaecides, termiticide, and treatment systems for PCBs; and chlor-alkali chemicals, including caustic soda, hydrochloric acid, chlorine, sodium hypochlorite, sodium metal, sodium alcoholates, sodium cyanide, potassium cyanide, phosphorus trichloride, and phosphorus oxychloride. It provides molded synthetic resin products, oxygen absorbers, dehumidifying agents, and household sundries; fumigant; non-ferrous metals and industrial chemicals; industrial equipment and devices; construction-related products; feed additives; and veterinary drugs. In addition, the company is involved in the provision of warehousing, freight forwarding, customs brokerage, insurance agency, and leasing; cargo auto transport and freight forwarding; integrated planning and design, management, construction, sales, and consulting for industrial and other capital investments, machinery, piping, and civil engineering; civil engineering design, construction, land preparation, and soil and stone mining; information research; information collection and services; and operation of test plots; concrete products. The company was incorporated in 1920 and is headquartered in Tokyo, Japan.",2432.0,188035923968.0,JPY,JPX,3465.0,3440.0,yfinance,2025-10-24
4040,"Nankai Chemical Company,Limited",NANKAI CHEMICAL COMPANY LIMITED,Basic Materials,Chemicals,Japan,https://www.nankai-chem.co.jp,"Nankai Chemical Company,Limited manufacturers and sells chemical in Japan and internationally. The company offers inorganic industrial chemicals, water treatment disinfectants, water treatment agents, healthy foods, organic fine chemicals, and pesticides, as well as salt. It is also involved in the sulfuric acid recycling business; collection, transportation, and intermediate treatment of industrial waste; distribution and recovery of precious metals, and non-ferrous metals; distribution and construction of air conditioning equipment; distribution of precision machinery, textile machinery, plating equipment, paint equipment, and building material; parking lot, and real estate management and warehousing; and research, development, production, and sale of agricultural, livestock, and marine products; freight transport and handling; power generation and operation; and non-life insurance business. The company was founded in 1906 and is headquartered in Osaka, Japan.",308.0,5584701440.0,JPY,JPX,2775.0,2779.0,yfinance,2025-10-24
403A,,HOJYOGUMI CO LTD,Industrials,Engineering & Construction,Japan,https://www.hojonet.com,"Hojyogumi.Co.Ltd engages in the designing and construction of civil engineering and construction works in Japan. It provides pier and bridge repair, land preparation, erosion control, road construction, embankment and revetment construction, water and sewerage construction, slope construction, and other construction works. The company also constructs private homes and public works, as well as housing projects. In addition, it is involved in production, collection, and sale of gravel, sand, and crushed stones; rental of real estate business; and automobile maintenance business, as well as roofing sheet and metal work business. The company was founded in 1931 and is headquartered in Nagano, Japan.",,2366700032.0,JPY,JPX,2415.0,2415.0,yfinance,2025-10-24
4031,Katakura & Co-op Agri Corporation,KATAKURA & CO-OP AGRI CORPORATI,Basic Materials,Agricultural Inputs,Japan,https://www.katakuraco-op.com,"Katakura & Co-op Agri Corporation engages in the fertilizer, cosmetic, chemical, feed, real estate, and other businesses in Japan and internationally. It offers a range of agricultural materials, including chemical fertilizers and compound fertilizers, raising seedling soil, liquid, mixed, soil making, simple, molded mixed, pesticide, paste, simple, and silica fertilizers, as well as microbial material and seedling culture soil. The company also supplies ammonia, industrial phosphoric acid, phosphoric acid for food and fertilizers, and sulfuric acid, as well as tank rental business. In addition, it provides calcium carbonate for feed additives for a wide range of applications, such as poultry farming, pig farming, dairy cattle, beef cattle, and other marine products; manufactures, sells, and designs and develops synthetic clay minerals; provides physicochemical analysis, biologic analysis, quality analysis of agricultural products and crop cultivation tests, etc. Further, it develops, manufactures, and sells cosmetic raw materials for skin care, hair care, and make-up; and management, operation, and sale of real estate properties. The company was founded in 1920 and is headquartered in Tokyo, Japan.",821.0,8833182720.0,JPY,JPX,986.0,985.0,yfinance,2025-10-24
402A,,AXELSPACE HOLDINGS,Industrials,Aerospace & Defense,Japan,https://www.axelspacehd.com/ja/,"Axelspace Holdings Corporation designs, manufactures, operates, and sells micro-satellites and related components in Japan and internationally. It offers AxelGlobe, an Earth observation platform that offers business insights for various applications, including agriculture, news reporting, disaster and environmental monitoring by offering satellite-acquired data; and AxelLiner, a one-stop service for microsatellite projects to its customers to actualize in-orbit demonstration and satellite-based services by owning its own satellites or installing mission equipment to AxelLiner satellites. The company also engages in the provision of solution services utilising microsatellite images; and arrangement for launches of micro-satellites and its operation support, as well as sale of satellite images. The company was founded in 2008 and is based in Tokyo, Japan.",,45668290560.0,JPY,JPX,713.0,700.0,yfinance,2025-10-24
4028,"Ishihara Sangyo Kaisha,Ltd.",ISHIHARA SANGYO KAISHA,Basic Materials,Specialty Chemicals,Japan,https://www.iskweb.co.jp,"Ishihara Sangyo Kaisha,Ltd. manufactures and sells organic and inorganic chemicals in Japan, Asia, the United States, Europe, and internationally. It offers titanium dioxide (TiO2) products under the TIPAQUE trade name, which includes white pigments for applications in paints, inks, plastics, cosmetics, and other products; yellow pigments; and functional materials, such as ultrafine TiO2, ultrafine ZnO, electro-conductive materials, photocatalytic TiO2, high purity TiO2, titanium tetrachride, TiO2 for catalytic use, and acicular type TiO2. The company also offers matting agents; heat shield materials; and environmental products, such as gypsum-based neutral soil adjustment agents, heavy metal absorbers and insolubilizers, iron oxide-based VOCs decomposers, and related combined solutions. In addition, the company provides agrochemicals, including herbicides, fungicides, insecticides, and nematicides; animal healthcare products comprising fuzapladib sodium hydrate, an anti-pancreatitis drug for dogs; and organic intermediates, such as CF3-pyridine compounds offered as pharmaceutical raw materials. Ishihara Sangyo Kaisha,Ltd. was founded in 1920 and is headquartered in Osaka, Japan.",1807.0,91744788480.0,JPY,JPX,2398.0,2379.0,yfinance,2025-10-24
4027,Tayca Corporation,TAYCA CORP,Basic Materials,Specialty Chemicals,Japan,https://www.tayca.co.jp,"Tayca Corporation manufactures and sells various industrial chemical products in Japan. The company offers general purpose products, including titanium dioxide, surfactants, and sulfuric acid; and specialty products, such as micro titanium dioxide, micro zinc oxide, surface treatment products, photocatalytic titanium dioxide, infrared-refracting titanium dioxide, and aluminum triphosphate. It also provides electronic industry materials and other products comprising electroconductive polymers and piezoelectric materials. The company was formerly known as Teikoku Kako Co., Ltd. and changed its name to Tayca Corporation in August 1989. Tayca Corporation was incorporated in 1919 and is headquartered in Osaka, Japan.",838.0,30462623744.0,JPY,JPX,1335.0,1342.0,yfinance,2025-10-24
